date,variable,value,value01
11/1/2001,unemploy,8003,0.419831057
12/1/2001,unemploy,8258,0.439962106
1/1/2002,unemploy,8182,0.433962264
2/1/2002,unemploy,8215,0.436567459
3/1/2002,unemploy,8304,0.44359359
4/1/2002,unemploy,8599,0.46688245
5/1/2002,unemploy,8399,0.451093392
6/1/2002,unemploy,8393,0.450619721
7/1/2002,unemploy,8390,0.450382885
8/1/2002,unemploy,8304,0.44359359
9/1/2002,unemploy,8251,0.439409489
10/1/2002,unemploy,8307,0.443830426
11/1/2002,unemploy,8520,0.460645772
12/1/2002,unemploy,8640,0.470119207
1/1/2003,unemploy,8520,0.460645772
2/1/2003,unemploy,8618,0.468382411
3/1/2003,unemploy,8588,0.466014052
4/1/2003,unemploy,8842,0.486066156
5/1/2003,unemploy,8957,0.495144865
6/1/2003,unemploy,9266,0.51953896
7/1/2003,unemploy,9011,0.49940791
8/1/2003,unemploy,8896,0.490329202
9/1/2003,unemploy,8921,0.492302834
10/1/2003,unemploy,8732,0.477382174
11/1/2003,unemploy,8576,0.465066709
12/1/2003,unemploy,8317,0.444619878
1/1/2004,unemploy,8370,0.448803979
2/1/2004,unemploy,8167,0.432778085
3/1/2004,unemploy,8491,0.458356359
4/1/2004,unemploy,8170,0.433014921
5/1/2004,unemploy,8212,0.436330623
6/1/2004,unemploy,8286,0.442172574
7/1/2004,unemploy,8136,0.430330781
8/1/2004,unemploy,7990,0.418804768
9/1/2004,unemploy,7927,0.413831215
10/1/2004,unemploy,8061,0.424409884
11/1/2004,unemploy,7932,0.414225941
12/1/2004,unemploy,7934,0.414383832
1/1/2005,unemploy,7784,0.402542038
2/1/2005,unemploy,7980,0.418015315
3/1/2005,unemploy,7737,0.39883161
4/1/2005,unemploy,7672,0.393700166
5/1/2005,unemploy,7651,0.392042315
6/1/2005,unemploy,7524,0.382016263
7/1/2005,unemploy,7406,0.372700718
8/1/2005,unemploy,7345,0.367885056
9/1/2005,unemploy,7553,0.384305676
10/1/2005,unemploy,7453,0.376411147
11/1/2005,unemploy,7566,0.385331965
12/1/2005,unemploy,7279,0.362674666
1/1/2006,unemploy,7064,0.345701429
2/1/2006,unemploy,7184,0.355174864
3/1/2006,unemploy,7072,0.346332991
4/1/2006,unemploy,7120,0.350122365
5/1/2006,unemploy,6980,0.339070024
6/1/2006,unemploy,7001,0.340727876
7/1/2006,unemploy,7175,0.354464356
8/1/2006,unemploy,7091,0.347832952
9/1/2006,unemploy,6847,0.328570301
10/1/2006,unemploy,6727,0.319096866
11/1/2006,unemploy,6872,0.330543933
12/1/2006,unemploy,6762,0.321859951
1/1/2007,unemploy,7116,0.349806584
2/1/2007,unemploy,6927,0.334885924
3/1/2007,unemploy,6731,0.319412647
4/1/2007,unemploy,6850,0.328807137
5/1/2007,unemploy,6766,0.322175732
6/1/2007,unemploy,6979,0.338991079
7/1/2007,unemploy,7149,0.352411779
8/1/2007,unemploy,7067,0.345938265
9/1/2007,unemploy,7170,0.35406963
10/1/2007,unemploy,7237,0.359358964
11/1/2007,unemploy,7240,0.3595958
12/1/2007,unemploy,7645,0.391568643
1/1/2008,unemploy,7685,0.394726455
2/1/2008,unemploy,7497,0.37988474
3/1/2008,unemploy,7822,0.405541959
4/1/2008,unemploy,7637,0.390937081
5/1/2008,unemploy,8395,0.450777611
6/1/2008,unemploy,8575,0.464987763
7/1/2008,unemploy,8937,0.493565959
8/1/2008,unemploy,9438,0.53311755
9/1/2008,unemploy,9494,0.537538486
10/1/2008,unemploy,10074,0.583326755
11/1/2008,unemploy,10538,0.61995737
12/1/2008,unemploy,11286,0.679008447
1/1/2009,unemploy,12058,0.739954212
2/1/2009,unemploy,12898,0.806268256
3/1/2009,unemploy,13426,0.84795137
4/1/2009,unemploy,13853,0.881661009
5/1/2009,unemploy,14499,0.932659667
6/1/2009,unemploy,14707,0.949080287
7/1/2009,unemploy,14601,0.940712087
8/1/2009,unemploy,14814,0.957527433
9/1/2009,unemploy,15009,0.972921765
10/1/2009,unemploy,15352,1
11/1/2009,unemploy,15219,0.989500276
12/1/2009,unemploy,15098,0.979947896
1/1/2010,unemploy,15046,0.975842741
2/1/2010,unemploy,15113,0.981132075
3/1/2010,unemploy,15202,0.988158206
4/1/2010,unemploy,15325,0.997868477
5/1/2010,unemploy,14849,0.960290519
6/1/2010,unemploy,14474,0.930686035
7/1/2010,unemploy,14512,0.933685956
8/1/2010,unemploy,14648,0.944422515
9/1/2010,unemploy,14579,0.93897529
10/1/2010,unemploy,14516,0.934001737
11/1/2010,unemploy,15081,0.978605826
12/1/2010,unemploy,14348,0.920738928
1/1/2011,unemploy,14013,0.894292255
2/1/2011,unemploy,13820,0.879055814
3/1/2011,unemploy,13737,0.872503355
4/1/2011,unemploy,13957,0.889871319
5/1/2011,unemploy,13855,0.8818189
6/1/2011,unemploy,13962,0.890266046
7/1/2011,unemploy,13763,0.874555933
8/1/2011,unemploy,13818,0.878897924
9/1/2011,unemploy,13948,0.889160812
10/1/2011,unemploy,13594,0.861214179
11/1/2011,unemploy,13302,0.838162154
12/1/2011,unemploy,13093,0.821662588
1/1/2012,unemploy,12797,0.798294782
2/1/2012,unemploy,12813,0.799557906
3/1/2012,unemploy,12713,0.791663377
4/1/2012,unemploy,12646,0.786374043
5/1/2012,unemploy,12660,0.787479277
6/1/2012,unemploy,12692,0.790005526
7/1/2012,unemploy,12656,0.787163496
8/1/2012,unemploy,12471,0.772558617
9/1/2012,unemploy,12115,0.744454093
10/1/2012,unemploy,12124,0.745164601
11/1/2012,unemploy,12005,0.735770111
12/1/2012,unemploy,12298,0.758901082
1/1/2013,unemploy,12471,0.772558617
2/1/2013,unemploy,11950,0.73142812
3/1/2013,unemploy,11689,0.710823399
4/1/2013,unemploy,11760,0.716428515
5/1/2013,unemploy,11654,0.708060314
6/1/2013,unemploy,11751,0.715718007
7/1/2013,unemploy,11335,0.682876766
8/1/2013,unemploy,11279,0.67845583
9/1/2013,unemploy,11270,0.677745322
10/1/2013,unemploy,11136,0.667166654
11/1/2013,unemploy,10787,0.639614747
12/1/2013,unemploy,10404,0.609378701
1/1/2014,unemploy,10202,0.593431752
2/1/2014,unemploy,10349,0.60503671
3/1/2014,unemploy,10380,0.607484014
4/1/2014,unemploy,9702,0.553959106
5/1/2014,unemploy,9859,0.566353517
6/1/2014,unemploy,9460,0.534854346
7/1/2014,unemploy,9608,0.546538249
8/1/2014,unemploy,9599,0.545827741
9/1/2014,unemploy,9262,0.519223178
10/1/2014,unemploy,8990,0.497750059
11/1/2014,unemploy,9090,0.505644588
12/1/2014,unemploy,8717,0.476197995
1/1/2015,unemploy,8903,0.490881819
2/1/2015,unemploy,8610,0.467750849
3/1/2015,unemploy,8504,0.459382648
4/1/2015,unemploy,8526,0.461119444
